gvkey,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,conm,curcdq,datacqtr,datafqtr,atq,dlcq,dlttq,lseq,exchg,costat
007647,2010-06-30,2010,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2010Q2,2010Q2,2363878.0000,380569.0000,490083.0000,2363878.0000,11,A
007647,2010-09-30,2010,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2010Q3,2010Q3,2339660.0000,361423.0000,478858.0000,2339660.0000,11,A
007647,2010-12-31,2010,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2010Q4,2010Q4,2264909.0000,394572.0000,359180.0000,2264909.0000,11,A
007647,2011-03-31,2011,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2011Q1,2011Q1,2274532.0000,318845.0000,434436.0000,2274532.0000,11,A
007647,2011-06-30,2011,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2011Q2,2011Q2,2261319.0000,290153.0000,426659.0000,2261319.0000,11,A
007647,2011-09-30,2011,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2011Q3,2011Q3,2219628.0000,281985.0000,398965.0000,2219628.0000,11,A
007647,2011-12-31,2011,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2011Q4,2011Q4,2129046.0000,347977.0000,274850.0000,2129046.0000,11,A
007647,2012-03-31,2012,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2012Q1,2012Q1,2181449.0000,297745.0000,354912.0000,2181449.0000,11,A
007647,2012-06-30,2012,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2012Q2,2012Q2,2160854.0000,324933.0000,301848.0000,2160854.0000,11,A
007647,2012-09-30,2012,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2012Q3,2012Q3,2166162.0000,309191.0000,286534.0000,2166162.0000,11,A
007647,2012-12-31,2012,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2012Q4,2012Q4,2209974.0000,379187.0000,220388.0000,2209974.0000,11,A
007647,2013-03-31,2013,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2013Q1,2013Q1,2174819.0000,290297.0000,279641.0000,2174819.0000,11,A
007647,2013-06-30,2013,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2013Q2,2013Q2,2123320.0000,279079.0000,262480.0000,2123320.0000,11,A
007647,2013-09-30,2013,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2013Q3,2013Q3,2126653.0000,267043.0000,255331.0000,2126653.0000,11,A
007647,2013-12-31,2013,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2013Q4,2013Q4,2102273.0000,290181.0000,203598.0000,2102273.0000,11,A
007647,2014-03-31,2014,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2014Q1,2014Q1,2149851.0000,254517.0000,254785.0000,2149851.0000,11,A
007647,2014-06-30,2014,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2014Q2,2014Q2,2170557.0000,263702.0000,257071.0000,2170557.0000,11,A
007647,2014-09-30,2014,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2014Q3,2014Q3,2123613.0000,251200.0000,250115.0000,2123613.0000,11,A
007647,2014-12-31,2014,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2014Q4,2014Q4,2104534.0000,263173.0000,212415.0000,2104534.0000,11,A
007647,2015-03-31,2015,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2015Q1,2015Q1,2143545.0000,237028.0000,237858.0000,2143545.0000,11,A
007647,2015-06-30,2015,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2015Q2,2015Q2,2149034.0000,252927.0000,243414.0000,2149034.0000,11,A
007647,2015-09-30,2015,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2015Q3,2015Q3,2153006.0000,233756.0000,237288.0000,2153006.0000,11,A
007647,2015-12-31,2015,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2015Q4,2015Q4,2144316.0000,245723.0000,193430.0000,2144316.0000,11,A
007647,2016-03-31,2016,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2016Q1,2016Q1,2185498.0000,219841.0000,232849.0000,2185498.0000,11,A
007647,2016-06-30,2016,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2016Q2,2016Q2,2186609.0000,211113.0000,229617.0000,2186609.0000,11,A
007647,2016-09-30,2016,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2016Q3,2016Q3,2195314.0000,205084.0000,225136.0000,2195314.0000,11,A
007647,2016-12-31,2016,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2016Q4,2016Q4,2187702.0000,238199.0000,172859.0000,2187702.0000,11,A
007647,2017-03-31,2017,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2017Q1,2017Q1,2247701.0000,230260.0000,221385.0000,2247701.0000,11,A
007647,2017-06-30,2017,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2017Q2,2017Q2,2254529.0000,232901.0000,223923.0000,2254529.0000,11,A
007647,2017-09-30,2017,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2017Q3,2017Q3,2283896.0000,222469.0000,228666.0000,2283896.0000,11,A
007647,2017-12-31,2017,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2017Q4,2017Q4,2281234.0000,251588.0000,185345.0000,2281234.0000,11,A
007647,2018-03-31,2018,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2018Q1,2018Q1,2328478.0000,216601.0000,232256.0000,2328478.0000,11,A
007647,2018-06-30,2018,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2018Q2,2018Q2,2291670.0000,218525.0000,226595.0000,2291670.0000,11,A
007647,2018-09-30,2018,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2018Q3,2018Q3,2338833.0000,200635.0000,234100.0000,2338833.0000,11,A
007647,2018-12-31,2018,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2018Q4,2018Q4,2354507.0000,245152.0000,191365.0000,2354507.0000,11,A
007647,2019-03-31,2019,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2019Q1,2019Q1,2377164.0000,202459.0000,243829.0000,2377164.0000,11,A
007647,2019-06-30,2019,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2019Q2,2019Q2,2395892.0000,222192.0000,248211.0000,2395892.0000,11,A
007647,2019-09-30,2019,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2019Q3,2019Q3,2426330.0000,232749.0000,253505.0000,2426330.0000,11,A
007647,2019-12-31,2019,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2019Q4,2019Q4,2434079.0000,213464.0000,226798.0000,2434079.0000,11,A
007647,2020-03-31,2020,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2020Q1,2020Q1,2619954.0000,200161.0000,267112.0000,2619954.0000,11,A
007647,2020-06-30,2020,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2020Q2,2020Q2,2741688.0000,197022.0000,271938.0000,2741688.0000,11,A
007647,2020-09-30,2020,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2020Q3,2020Q3,2738452.0000,208630.0000,266023.0000,2738452.0000,11,A
007647,2020-12-31,2020,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2020Q4,2020Q4,2819627.0000,209996.0000,253056.0000,2819627.0000,11,A
007647,2021-03-31,2021,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2021Q1,2021Q1,2969992.0000,221167.0000,261486.0000,2969992.0000,11,A
007647,2021-06-30,2021,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2021Q2,2021Q2,3029894.0000,235422.0000,285257.0000,3029894.0000,11,A
007647,2021-09-30,2021,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2021Q3,2021Q3,3085446.0000,227706.0000,289328.0000,3085446.0000,11,A
007647,2021-12-31,2021,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2021Q4,2021Q4,3169495.0000,227987.0000,279070.0000,3169495.0000,11,A
007647,2022-03-31,2022,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2022Q1,2022Q1,3238223.0000,239474.0000,289545.0000,3238223.0000,11,A
007647,2022-06-30,2022,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2022Q2,2022Q2,3111606.0000,232193.0000,286257.0000,3111606.0000,11,A
007647,2022-09-30,2022,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2022Q3,2022Q3,3072953.0000,236671.0000,279432.0000,3072953.0000,11,A
007647,2022-12-31,2022,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2022Q4,2022Q4,3051375.0000,238858.0000,270050.0000,3051375.0000,11,A
007647,2023-03-31,2023,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2023Q1,2023Q1,3194657.0000,370944.0000,294010.0000,3194657.0000,11,A
007647,2023-06-30,2023,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2023Q2,2023Q2,3123198.0000,329644.0000,296046.0000,3123198.0000,11,A
007647,2023-09-30,2023,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2023Q3,2023Q3,3153090.0000,340899.0000,300158.0000,3153090.0000,11,A
007647,2023-12-31,2023,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2023Q4,2023Q4,3180151.0000,342722.0000,285249.0000,3180151.0000,11,A
007647,2024-03-31,2024,1,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2024Q1,2024Q1,3273803.0000,368553.0000,305938.0000,3273803.0000,11,A
007647,2024-06-30,2024,2,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2024Q2,2024Q2,3257996.0000,408535.0000,299784.0000,3257996.0000,11,A
007647,2024-09-30,2024,3,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2024Q3,2024Q3,3324036.0000,436398.0000,306174.0000,3324036.0000,11,A
007647,2024-12-31,2024,4,12,INDL,C,D,STD,BAC,BANK OF AMERICA CORP,USD,2024Q4,2024Q4,3261519.0000,400816.0000,266747.0000,3261519.0000,11,A
009899,2005-03-31,2005,1,12,INDL,C,D,STD,T,AT&T INC,USD,2005Q1,2005Q1,106946.0000,6175.0000,20937.0000,106946.0000,11,A
009899,2005-06-30,2005,2,12,INDL,C,D,STD,T,AT&T INC,USD,2005Q2,2005Q2,105643.0000,6890.0000,18216.0000,105643.0000,11,A
009899,2005-09-30,2005,3,12,INDL,C,D,STD,T,AT&T INC,USD,2005Q3,2005Q3,104104.0000,5386.0000,17822.0000,104104.0000,11,A
009899,2005-12-31,2005,4,12,INDL,C,D,STD,T,AT&T INC,USD,2005Q4,2005Q4,145632.0000,4455.0000,26115.0000,145632.0000,11,A
009899,2006-03-31,2006,1,12,INDL,C,D,STD,T,AT&T INC,USD,2006Q1,2006Q1,144437.0000,5712.0000,25829.0000,144437.0000,11,A
009899,2006-06-30,2006,2,12,INDL,C,D,STD,T,AT&T INC,USD,2006Q2,2006Q2,144350.0000,3314.0000,27159.0000,144350.0000,11,A
009899,2006-09-30,2006,3,12,INDL,C,D,STD,T,AT&T INC,USD,2006Q3,2006Q3,143892.0000,4713.0000,26799.0000,143892.0000,11,A
009899,2006-12-31,2006,4,12,INDL,C,D,STD,T,AT&T INC,USD,2006Q4,2006Q4,270634.0000,9733.0000,50063.0000,270634.0000,11,A
009899,2007-03-31,2007,1,12,INDL,C,D,STD,T,AT&T INC,USD,2007Q1,2007Q1,268276.0000,7119.0000,55467.0000,268276.0000,11,A
009899,2007-06-30,2007,2,12,INDL,C,D,STD,T,AT&T INC,USD,2007Q2,2007Q2,267346.0000,7701.0000,53970.0000,267346.0000,11,A
009899,2007-09-30,2007,3,12,INDL,C,D,STD,T,AT&T INC,USD,2007Q3,2007Q3,267968.0000,6026.0000,54585.0000,267968.0000,11,A
009899,2007-12-31,2007,4,12,INDL,C,D,STD,T,AT&T INC,USD,2007Q4,2007Q4,275644.0000,6860.0000,57255.0000,275644.0000,11,A
009899,2008-03-31,2008,1,12,INDL,C,D,STD,T,AT&T INC,USD,2008Q1,2008Q1,278199.0000,13301.0000,60189.0000,278199.0000,11,A
009899,2008-06-30,2008,2,12,INDL,C,D,STD,T,AT&T INC,USD,2008Q2,2008Q2,284508.0000,16472.0000,63675.0000,284508.0000,11,A
009899,2008-09-30,2008,3,12,INDL,C,D,STD,T,AT&T INC,USD,2008Q3,2008Q3,284528.0000,17419.0000,59355.0000,284528.0000,11,A
009899,2008-12-31,2008,4,12,INDL,C,D,STD,T,AT&T INC,USD,2008Q4,2008Q4,265245.0000,14119.0000,60872.0000,265245.0000,11,A
009899,2009-03-31,2009,1,12,INDL,C,D,STD,T,AT&T INC,USD,2009Q1,2009Q1,264358.0000,10790.0000,63560.0000,264358.0000,11,A
009899,2009-06-30,2009,2,12,INDL,C,D,STD,T,AT&T INC,USD,2009Q2,2009Q2,267918.0000,10155.0000,66565.0000,267918.0000,11,A
009899,2009-09-30,2009,3,12,INDL,C,D,STD,T,AT&T INC,USD,2009Q3,2009Q3,266568.0000,6755.0000,65909.0000,266568.0000,11,A
009899,2009-12-31,2009,4,12,INDL,C,D,STD,T,AT&T INC,USD,2009Q4,2009Q4,268752.0000,7361.0000,64720.0000,268752.0000,11,A
009899,2010-03-31,2010,1,12,INDL,C,D,STD,T,AT&T INC,USD,2010Q1,2010Q1,265701.0000,9437.0000,60024.0000,265701.0000,11,A
009899,2010-06-30,2010,2,12,INDL,C,D,STD,T,AT&T INC,USD,2010Q2,2010Q2,267556.0000,9721.0000,60277.0000,267556.0000,11,A
009899,2010-09-30,2010,3,12,INDL,C,D,STD,T,AT&T INC,USD,2010Q3,2010Q3,269252.0000,6426.0000,62540.0000,269252.0000,11,A
009899,2010-12-31,2010,4,12,INDL,C,D,STD,T,AT&T INC,USD,2010Q4,2010Q4,268488.0000,7196.0000,58971.0000,268488.0000,11,A
009899,2011-03-31,2011,1,12,INDL,C,D,STD,T,AT&T INC,USD,2011Q1,2011Q1,268085.0000,6902.0000,58126.0000,268085.0000,11,A
009899,2011-06-30,2011,2,12,INDL,C,D,STD,T,AT&T INC,USD,2011Q2,2011Q2,272014.0000,7910.0000,58663.0000,272014.0000,11,A
009899,2011-09-30,2011,3,12,INDL,C,D,STD,T,AT&T INC,USD,2011Q3,2011Q3,277653.0000,8900.0000,62326.0000,277653.0000,11,A
009899,2011-12-31,2011,4,12,INDL,C,D,STD,T,AT&T INC,USD,2011Q4,2011Q4,270344.0000,3453.0000,61300.0000,270344.0000,11,A
009899,2012-03-31,2012,1,12,INDL,C,D,STD,T,AT&T INC,USD,2012Q1,2012Q1,269356.0000,6775.0000,58934.0000,269356.0000,11,A
009899,2012-06-30,2012,2,12,INDL,C,D,STD,T,AT&T INC,USD,2012Q2,2012Q2,266294.0000,3402.0000,61132.0000,266294.0000,11,A
009899,2012-09-30,2012,3,12,INDL,C,D,STD,T,AT&T INC,USD,2012Q3,2012Q3,266849.0000,3433.0000,60314.0000,266849.0000,11,A
009899,2012-12-31,2012,4,12,INDL,C,D,STD,T,AT&T INC,USD,2012Q4,2012Q4,272315.0000,3486.0000,66358.0000,272315.0000,11,A
009899,2013-03-31,2013,1,12,INDL,C,D,STD,T,AT&T INC,USD,2013Q1,2013Q1,270994.0000,3446.0000,70686.0000,270994.0000,11,A
009899,2013-06-30,2013,2,12,INDL,C,D,STD,T,AT&T INC,USD,2013Q2,2013Q2,272093.0000,3256.0000,71917.0000,272093.0000,11,A
009899,2013-09-30,2013,3,12,INDL,C,D,STD,T,AT&T INC,USD,2013Q3,2013Q3,274599.0000,7873.0000,68350.0000,274599.0000,11,A
009899,2013-12-31,2013,4,12,INDL,C,D,STD,T,AT&T INC,USD,2013Q4,2013Q4,277787.0000,5498.0000,69290.0000,277787.0000,11,A
009899,2014-03-31,2014,1,12,INDL,C,D,STD,T,AT&T INC,USD,2014Q1,2014Q1,285340.0000,8301.0000,71575.0000,285340.0000,11,A
009899,2014-06-30,2014,2,12,INDL,C,D,STD,T,AT&T INC,USD,2014Q2,2014Q2,293466.0000,10482.0000,73570.0000,293466.0000,11,A
009899,2014-09-30,2014,3,12,INDL,C,D,STD,T,AT&T INC,USD,2014Q3,2014Q3,287939.0000,5109.0000,70516.0000,287939.0000,11,A
009899,2014-12-31,2014,4,12,INDL,C,D,STD,T,AT&T INC,USD,2014Q4,2014Q4,292829.0000,6056.0000,76011.0000,292829.0000,11,A
009899,2015-03-31,2015,1,12,INDL,C,D,STD,T,AT&T INC,USD,2015Q1,2015Q1,308028.0000,8181.0000,88272.0000,308028.0000,11,A
009899,2015-06-30,2015,2,12,INDL,C,D,STD,T,AT&T INC,USD,2015Q2,2015Q2,326489.0000,8603.0000,105067.0000,326489.0000,11,A
009899,2015-09-30,2015,3,12,INDL,C,D,STD,T,AT&T INC,USD,2015Q3,2015Q3,399989.0000,7535.0000,119395.0000,399989.0000,11,A
009899,2015-12-31,2015,4,12,INDL,C,D,STD,T,AT&T INC,USD,2015Q4,2015Q4,402672.0000,7636.0000,118515.0000,402672.0000,11,A
009899,2016-03-31,2016,1,12,INDL,C,D,STD,T,AT&T INC,USD,2016Q1,2016Q1,403638.0000,8399.0000,122104.0000,403638.0000,11,A
009899,2016-06-30,2016,2,12,INDL,C,D,STD,T,AT&T INC,USD,2016Q2,2016Q2,401808.0000,9528.0000,117308.0000,401808.0000,11,A
009899,2016-09-30,2016,3,12,INDL,C,D,STD,T,AT&T INC,USD,2016Q3,2016Q3,402975.0000,7982.0000,117239.0000,402975.0000,11,A
009899,2016-12-31,2016,4,12,INDL,C,D,STD,T,AT&T INC,USD,2016Q4,2016Q4,403821.0000,9832.0000,113681.0000,403821.0000,11,A
009899,2017-03-31,2017,1,12,INDL,C,D,STD,T,AT&T INC,USD,2017Q1,2017Q1,411903.0000,12681.0000,120568.0000,411903.0000,11,A
009899,2017-06-30,2017,2,12,INDL,C,D,STD,T,AT&T INC,USD,2017Q2,2017Q2,420795.0000,10831.0000,132824.0000,420795.0000,11,A
009899,2017-09-30,2017,3,12,INDL,C,D,STD,T,AT&T INC,USD,2017Q3,2017Q3,443865.0000,8551.0000,154728.0000,443865.0000,11,A
009899,2017-12-31,2017,4,12,INDL,C,D,STD,T,AT&T INC,USD,2017Q4,2017Q4,444097.0000,38374.0000,125972.0000,444097.0000,11,A
009899,2018-03-31,2018,1,12,INDL,C,D,STD,T,AT&T INC,USD,2018Q1,2018Q1,446343.0000,29322.0000,133724.0000,446343.0000,11,A
009899,2018-06-30,2018,2,12,INDL,C,D,STD,T,AT&T INC,USD,2018Q2,2018Q2,534691.0000,21672.0000,168495.0000,534691.0000,11,A
009899,2018-09-30,2018,3,12,INDL,C,D,STD,T,AT&T INC,USD,2018Q3,2018Q3,534870.0000,14905.0000,168513.0000,534870.0000,11,A
009899,2018-12-31,2018,4,12,INDL,C,D,STD,T,AT&T INC,USD,2018Q4,2018Q4,531864.0000,10255.0000,166250.0000,531864.0000,11,A
009899,2019-03-31,2019,1,12,INDL,C,D,STD,T,AT&T INC,USD,2019Q1,2019Q1,548384.0000,14610.0000,182195.0000,548384.0000,11,A
009899,2019-06-30,2019,2,12,INDL,C,D,STD,T,AT&T INC,USD,2019Q2,2019Q2,546914.0000,16116.0000,178358.0000,546914.0000,11,A
009899,2019-09-30,2019,3,12,INDL,C,D,STD,T,AT&T INC,USD,2019Q3,2019Q3,548796.0000,15061.0000,175856.0000,548796.0000,11,A
009899,2019-12-31,2019,4,12,INDL,C,D,STD,T,AT&T INC,USD,2019Q4,2019Q4,551669.0000,15289.0000,173113.0000,551669.0000,11,A
009899,2020-03-31,2020,1,12,INDL,C,D,STD,T,AT&T INC,USD,2020Q1,2020Q1,545354.0000,20510.0000,168786.0000,545354.0000,11,A
009899,2020-06-30,2020,2,12,INDL,C,D,STD,T,AT&T INC,USD,2020Q2,2020Q2,547898.0000,19050.0000,175618.0000,547898.0000,11,A
009899,2020-09-30,2020,3,12,INDL,C,D,STD,T,AT&T INC,USD,2020Q3,2020Q3,538553.0000,9381.0000,175036.0000,538553.0000,11,A
009899,2020-12-31,2020,4,12,INDL,C,D,STD,T,AT&T INC,USD,2020Q4,2020Q4,525761.0000,7007.0000,175977.0000,525761.0000,11,A
009899,2021-03-31,2021,1,12,INDL,C,D,STD,T,AT&T INC,USD,2021Q1,2021Q1,546985.0000,23069.0000,182460.0000,546985.0000,11,A
009899,2021-06-30,2021,2,12,INDL,C,D,STD,T,AT&T INC,USD,2021Q2,2021Q2,544710.0000,27667.0000,177404.0000,544710.0000,11,A
009899,2021-09-30,2021,3,12,INDL,C,D,STD,T,AT&T INC,USD,2021Q3,2021Q3,547107.0000,28610.0000,177174.0000,547107.0000,11,A
009899,2021-12-31,2021,4,12,INDL,C,D,STD,T,AT&T INC,USD,2021Q4,2021Q4,551622.0000,29581.0000,174081.0000,551622.0000,11,A
009899,2022-03-31,2022,1,12,INDL,C,D,STD,T,AT&T INC,USD,2022Q1,2022Q1,577195.0000,32074.0000,201142.0000,577195.0000,11,A
009899,2022-06-30,2022,2,12,INDL,C,D,STD,T,AT&T INC,USD,2022Q2,2022Q2,426433.0000,10295.0000,148496.0000,426433.0000,11,A
009899,2022-09-30,2022,3,12,INDL,C,D,STD,T,AT&T INC,USD,2022Q3,2022Q3,426463.0000,13365.0000,142595.0000,426463.0000,11,A
009899,2022-12-31,2022,4,12,INDL,C,D,STD,T,AT&T INC,USD,2022Q4,2022Q4,402853.0000,11144.0000,147082.0000,402853.0000,11,A
009899,2023-03-31,2023,1,12,INDL,C,D,STD,T,AT&T INC,USD,2023Q1,2023Q1,400873.0000,17287.0000,142140.0000,400873.0000,11,A
009899,2023-06-30,2023,2,12,INDL,C,D,STD,T,AT&T INC,USD,2023Q2,2023Q2,408453.0000,18783.0000,146323.0000,408453.0000,11,A
009899,2023-09-30,2023,3,12,INDL,C,D,STD,T,AT&T INC,USD,2023Q3,2023Q3,406698.0000,14840.0000,144431.0000,406698.0000,11,A
009899,2023-12-31,2023,4,12,INDL,C,D,STD,T,AT&T INC,USD,2023Q4,2023Q4,407060.0000,13001.0000,145422.0000,407060.0000,11,A
009899,2024-03-31,2024,1,12,INDL,C,D,STD,T,AT&T INC,USD,2024Q1,2024Q1,399428.0000,7060.0000,142995.0000,399428.0000,11,A
009899,2024-06-30,2024,2,12,INDL,C,D,STD,T,AT&T INC,USD,2024Q2,2024Q2,398026.0000,5249.0000,142529.0000,398026.0000,11,A
009899,2024-09-30,2024,3,12,INDL,C,D,STD,T,AT&T INC,USD,2024Q3,2024Q3,393719.0000,2637.0000,143706.0000,393719.0000,11,A
009899,2024-12-31,2024,4,12,INDL,C,D,STD,T,AT&T INC,USD,2024Q4,2024Q4,394795.0000,8622.0000,135834.0000,394795.0000,11,A
012141,2005-03-31,2005,3,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2005Q1,2005Q3,66275.0000,0.0000,,66275.0000,14,A
012141,2005-06-30,2005,4,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2005Q2,2005Q4,70815.0000,0.0000,,70815.0000,14,A
012141,2005-09-30,2006,1,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2005Q3,2006Q1,71462.0000,0.0000,,71462.0000,14,A
012141,2005-12-31,2006,2,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2005Q4,2006Q2,67257.0000,0.0000,,67257.0000,14,A
012141,2006-03-31,2006,3,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2006Q1,2006Q3,66854.0000,0.0000,,66854.0000,14,A
012141,2006-06-30,2006,4,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2006Q2,2006Q4,69597.0000,0.0000,0.0000,69597.0000,14,A
012141,2006-09-30,2007,1,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2006Q3,2007Q1,65354.0000,0.0000,0.0000,65354.0000,14,A
012141,2006-12-31,2007,2,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2006Q4,2007Q2,66371.0000,0.0000,0.0000,66371.0000,14,A
012141,2007-03-31,2007,3,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2007Q1,2007Q3,63891.0000,0.0000,0.0000,63891.0000,14,A
012141,2007-06-30,2007,4,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2007Q2,2007Q4,63171.0000,0.0000,0.0000,63171.0000,14,A
012141,2007-09-30,2008,1,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2007Q3,2008Q1,65645.0000,0.0000,0.0000,65645.0000,14,A
012141,2007-12-31,2008,2,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2007Q4,2008Q2,67339.0000,0.0000,0.0000,67339.0000,14,A
012141,2008-03-31,2008,3,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2008Q1,2008Q3,70747.0000,0.0000,0.0000,70747.0000,14,A
012141,2008-06-30,2008,4,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2008Q2,2008Q4,72793.0000,0.0000,1.0000,72793.0000,14,A
012141,2008-09-30,2009,1,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2008Q3,2009Q1,65117.0000,1975.0000,0.0000,65117.0000,14,A
012141,2008-12-31,2009,2,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2008Q4,2009Q2,65786.0000,2000.0000,0.0000,65786.0000,14,A
012141,2009-03-31,2009,3,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2009Q1,2009Q3,68853.0000,1999.0000,0.0000,68853.0000,14,A
012141,2009-06-30,2009,4,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2009Q2,2009Q4,77888.0000,2003.0000,3756.0000,77888.0000,14,A
012141,2009-09-30,2010,1,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2009Q3,2010Q1,81612.0000,2250.0000,3746.0000,81612.0000,14,A
012141,2009-12-31,2010,2,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2009Q4,2010Q2,82096.0000,2249.0000,3746.0000,82096.0000,14,A
012141,2010-03-31,2010,3,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2010Q1,2010Q3,84910.0000,2249.0000,3746.0000,84910.0000,14,A
012141,2010-06-30,2010,4,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2010Q2,2010Q4,86113.0000,1000.0000,4939.0000,86113.0000,14,A
012141,2010-09-30,2011,1,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2010Q3,2011Q1,91540.0000,1000.0000,9665.0000,91540.0000,14,A
012141,2010-12-31,2011,2,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2010Q4,2011Q2,92306.0000,0.0000,9671.0000,92306.0000,14,A
012141,2011-03-31,2011,3,6,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2011Q1,2011Q3,99727.0000,0.0000,11915.0000,99727.0000,14,A
